Date,Open,High,Low,Adj Close,Volume,Target,MA5,MA10
2016-11-29,39.112,39.346001,37.900002,37.914001,22196500,0,38.6660002,37.8510001
2016-11-30,38.200001,38.377998,37.5,37.880001,17735500,0,38.5952002,37.9636
2016-12-01,37.650002,37.706001,36.200001,36.375999,25632000,0,38.144800399999994,37.9226
2016-12-02,36.576,36.976002,36.0,36.293999,20211500,1,37.537599799999995,37.7788001
2016-12-05,36.501999,37.778,36.501999,37.360001,20361000,0,37.1648002,37.8144
2016-12-06,37.104,37.316002,36.535999,37.169998,16958000,1,37.0159996,37.8409999
2016-12-07,37.23,38.68,37.0,38.630001,27309500,0,37.1659996,37.8805999
2016-12-08,38.41,38.5,37.908001,38.458,15970500,0,37.582399800000005,37.8636001
2016-12-09,38.174,38.768002,38.161999,38.436001,13612500,1,38.0108002,37.7742
2016-12-12,38.560001,38.883999,38.236,38.486,12194500,1,38.236000000000004,37.7004001
2016-12-13,38.636002,40.256001,38.599998,39.630001,34119500,1,38.728000599999994,37.8720001
2016-12-14,39.748001,40.599998,39.352001,39.737999,20754500,0,38.9496002,38.0577999
2016-12-15,39.681999,40.147999,39.478001,39.515999,16098000,1,39.161199999999994,38.3717999
2016-12-16,39.616001,40.518002,39.52,40.498001,18984500,1,39.5736,38.7922001
2016-12-19,40.498001,40.889999,39.967999,40.546001,17440500,1,39.9856002,39.1108001
2016-12-20,40.610001,41.799999,40.5,41.757999,23445500,0,40.411199800000006,39.5696002
2016-12-21,41.689999,42.445999,41.481998,41.540001,26038000,1,40.7716002,39.8606002
2016-12-22,41.644001,41.998001,41.299999,41.689999,15555500,1,41.2064002,40.1838001
2016-12-23,41.599998,42.689999,41.542,42.667999,23352500,1,41.6403998,40.6069999
2016-12-27,42.976002,44.450001,42.883999,43.905998,29578500,1,42.3123992,41.1489997
2016-12-28,44.306,44.759998,43.439999,43.948002,18912500,0,42.7503998,41.5807998
2016-12-29,43.712002,43.84,42.824001,42.936001,20225000,0,43.0295998,41.9006
2016-12-30,43.259998,43.5,42.335999,42.737999,23213000,1,43.2391998,42.2228
2017-01-03,42.972,44.066002,42.192001,43.397999,29616500,1,43.385199799999995,42.512799799999996
2017-01-04,42.950001,45.599998,42.862,45.397999,56067500,0,43.6836,42.9979996
2017-01-05,45.284,45.495998,44.389999,45.349998,29558500,1,43.9639992,43.3571995
2017-01-06,45.386002,46.062,45.09,45.801998,27639500,1,44.537198599999996,43.7833992
2017-01-09,45.793999,46.383999,45.599998,46.256001,19897500,0,45.240798999999996,44.2399994
2017-01-10,46.400002,46.400002,45.377998,45.973999,18300000,0,45.755998999999996,44.5705994
2017-01-11,45.813999,45.995998,45.335999,45.945999,18254000,0,45.865598999999996,44.7745995
2017-01-12,45.812,46.139999,45.116001,45.917999,18951000,1,45.9791992,44.9715992
2017-01-13,46.0,47.57,45.917999,47.549999,30465000,0,46.3287994,45.432999
2017-01-17,47.34,47.992001,46.874001,47.116001,23087500,1,46.5007994,45.8707992
2017-01-18,47.330002,47.942001,47.116001,47.672001,18845000,1,46.8403998,46.2981994
2017-01-19,49.450001,49.736,48.150002,48.751999,38661500,1,47.4015998,46.6335994
2017-01-20,49.091999,49.200001,48.602001,48.945999,21021500,1,48.0071998,46.993199499999996
2017-01-23,49.169998,50.178001,49.099998,49.784,31314500,1,48.45399999999999,47.3913997
2017-01-24,50.0,50.959999,49.93,50.922001,24827500,0,49.215199999999996,47.8579997
2017-01-25,51.462002,51.692001,50.360001,50.894001,25713000,0,49.8596,48.3499999
2017-01-26,50.858002,51.147999,50.150002,50.501999,15760500,1,50.2096,48.805599900000004
2017-01-27,50.276001,50.599998,49.703999,50.59,15831500,0,50.5384002,49.272800000000004
2017-01-30,50.506001,51.057999,49.419998,50.125999,19005500,1,50.6068,49.5304
2017-01-31,49.848,51.178001,49.540001,50.386002,20580500,0,50.4996002,49.8574001
2017-02-01,50.610001,50.639999,49.810001,49.848,19794000,1,50.2904,50.075
2017-02-02,49.667999,50.484001,49.542,50.310001,12499000,0,50.2520004,50.2308002
2017-02-03,50.382,50.436001,49.936001,50.265999,10933500,1,50.18720019999999,50.3628002
2017-02-06,50.200001,51.563999,50.125999,51.554001,17812500,0,50.47280060000001,50.5398003
2017-02-07,51.638,52.0,51.284,51.495998,21224000,1,50.6947998,50.5972
2017-02-08,51.470001,52.672001,51.240002,52.416,19665000,1,51.20839980000001,50.7493999
2017-02-09,53.25,54.236,53.23,53.84,39101000,1,51.9143996,51.0832
2017-02-10,53.958,54.189999,53.222,53.846001,18098500,1,52.630399999999995,51.40880009999999
2017-02-13,54.147999,56.158001,54.102001,56.119999,35148000,1,53.54359960000001,52.008200099999996
2017-02-14,55.806,57.478001,55.722,56.195999,36726000,0,54.4835998,52.5891998
2017-02-15,56.0,56.448002,55.287998,55.952,24739500,0,55.1907998,53.1995998
2017-02-16,55.52,56.0,53.700001,53.790001,35386500,1,55.1808,53.5475998
2017-02-17,53.16,54.577999,52.830002,54.445999,31285500,1,55.300799600000005,53.96559980000001
2017-02-21,55.09,56.279999,54.801998,55.478001,28383500,0,55.172399999999996,54.3579998
2017-02-22,56.062,56.689999,54.52,54.702,43775000,0,54.8736002,54.6786
2017-02-23,52.799999,52.931999,51.112,51.198002,74576000,1,53.922800599999995,54.5568002
2017-02-24,50.532001,51.650002,50.040001,51.400002,40858000,0,53.444800799999996,54.3128004
2017-02-27,49.633999,49.672001,48.402,49.245998,57304000,1,52.4048006,53.8528001
2017-02-28,48.838001,50.200001,48.779999,49.998001,30390500,1,51.3088006,53.2406003
2017-03-01,50.835999,50.970001,49.821999,50.004002,24047500,1,50.369201,52.6214006
2017-03-02,49.942001,50.655998,49.653999,50.096001,16759000,1,50.1488008,52.0358007
2017-03-03,50.147999,50.380001,49.799999,50.313999,14597000,0,49.931600200000005,51.688200499999994
2017-03-06,49.582001,50.34,49.501999,50.242001,16777500,0,50.1308008,51.267800699999995
2017-03-07,50.383999,50.778,49.664001,49.717999,17297500,0,50.0748004,50.6918005
2017-03-08,49.400002,50.014,49.063999,49.374001,18626000,0,49.94880020000001,50.1590006
2017-03-09,49.526001,49.731998,48.599998,48.98,19396500,0,49.7256,49.9372004
2017-03-10,49.242001,49.299999,48.599998,48.737999,15331500,1,49.4104,49.6710001
2017-03-13,48.964001,49.369999,48.556,49.234001,15113000,1,49.2088,49.6698004
2017-03-14,49.222,51.624001,49.203999,51.599998,37992000,0,49.5851998,49.83000009999999
2017-03-15,51.400002,52.200001,50.854,51.146,26654000,1,49.939599599999994,49.9441999
2017-03-16,52.48,53.150002,51.812,52.41,35661000,0,50.6255996,50.1755998
2017-03-17,52.799999,53.066002,52.240002,52.299999,32487500,1,51.3379996,50.3741998
2017-03-20,52.119999,52.91,51.764,52.383999,18071500,0,51.96799920000001,50.588399599999995
2017-03-21,52.566002,52.959999,50.048,50.136002,34543000,1,51.6752,50.6301999
2017-03-22,50.312,51.014,50.102001,51.001999,20296500,0,51.6463998,50.7929997
2017-03-23,51.077999,51.534,50.66,50.956001,16601000,1,51.3556,50.9905998
2017-03-24,51.139999,52.778,51.001999,52.632,28236500,1,51.4220002,51.379999899999994
2017-03-27,52.119999,54.113998,51.950001,54.043999,31154000,1,51.75400019999999,51.8609997
2017-03-28,55.403999,56.136002,55.0,55.490002,39938000,0,52.824800200000006,52.2500001
2017-03-29,55.667999,55.919998,55.108002,55.476002,18381000,1,53.7196008,52.6830003
2017-03-30,55.608002,56.400002,55.442001,55.584,20742000,1,54.645200599999995,53.0004003
2017-03-31,55.745998,55.936001,55.264,55.66,16473000,1,55.250800600000005,53.3364004
2017-04-03,57.380001,59.799999,56.916,59.703999,69443000,1,56.38280060000001,54.068400399999994
2017-04-04,59.377998,60.962002,58.905998,60.740002,50673000,0,57.43280059999999,55.1288004
2017-04-05,60.408001,60.976002,58.84,59.0,39404500,1,58.137600199999994,55.928600499999995
2017-04-06,59.375999,60.388,58.82,59.740002,27603000,1,58.968800599999994,56.8070006
2017-04-07,59.5,60.537998,59.43,60.507999,22898000,1,59.9384004,57.59460049999999
2017-04-10,61.830002,62.745998,61.742001,62.478001,38322500,0,60.4932008,58.438000699999996
2017-04-11,62.675999,62.694,61.099998,61.742001,28623000,0,60.6936006,59.063200599999995
2017-04-12,61.268002,61.689999,59.264,59.368,30253500,1,60.7672006,59.4524004
2017-04-13,59.34,61.478001,59.060001,60.799999,46423000,0,60.979200000000006,59.9740003
2017-04-17,60.540001,60.799999,59.736,60.287998,20693500,0,60.9351998,60.436800100000006
2017-04-18,59.939999,60.167999,59.580002,60.049999,15178500,1,60.4495994,60.4714001
2017-04-19,60.492001,61.324001,60.422001,61.104,19490000,0,60.32199919999999,60.507799899999995
2017-04-20,61.301998,61.830002,60.046001,60.501999,30747000,1,60.548798999999995,60.65799979999999
2017-04-21,60.400002,61.279999,60.084,61.119999,22549000,1,60.612798999999995,60.79599949999999
2017-04-24,61.844002,62.110001,61.203999,61.605999,25417500,1,60.876399199999994,60.9057995
2017-04-25,61.599998,62.796001,61.172001,62.757999,33688500,0,61.4179992,60.9337993
2017-04-26,62.473999,62.900002,61.799999,62.034,23475000,0,61.6039992,60.9629992
2017-04-27,62.338001,62.618,61.5,61.726002,17343000,1,61.84879980000001,61.1987994
2017-04-28,61.966,62.959999,61.599998,62.813999,22527500,1,62.1875998,61.4001994
2017-05-01,62.976002,65.449997,62.962002,64.566002,44148000,0,62.77960040000001,61.8279998
2017-05-02,64.800003,65.531998,63.312,63.778,26914000,0,62.9836006,62.20079990000001
2017-05-03,63.534,64.306,62.09,62.203999,35667000,0,63.01760039999999,62.3107998
2017-05-04,61.487999,61.554001,58.152,59.091999,70760000,1,62.490799800000005,62.16979980000001
2017-05-05,59.599998,61.709999,59.360001,61.669998,40886500,0,62.2619996,62.224799700000005
2017-05-08,62.18,62.757999,61.164001,61.438,35032500,1,61.63639920000001,62.2079998
2017-05-09,61.875999,64.398003,61.82,64.251999,48382500,1,61.731199000000004,62.35739980000001
2017-05-10,64.311996,65.099998,63.624001,65.043999,28708000,0,62.299199,62.658399700000004
2017-05-11,64.68,65.199997,63.919998,64.620003,23769000,1,63.4047998,62.947799800000006
2017-05-12,65.096001,65.400002,64.306,64.961998,20608000,0,64.06319979999999,63.16259970000001
2017-05-15,63.675999,64.040001,62.506001,63.175999,38110000,1,64.41079959999999,63.0235994
2017-05-16,63.518002,64.012001,63.028,63.402,20762500,0,64.2407998,62.985999400000004
2017-05-17,62.877998,62.925999,61.099998,61.222,33559500,1,63.4764,62.88779950000001
2017-05-18,61.400002,62.787998,61.062,62.612,28269000,0,63.0747994,63.23979959999999
2017-05-19,63.099998,63.299999,62.040001,62.166,23438000,0,62.515599800000004,63.2893998
2017-05-22,62.560001,62.874001,61.360001,62.07,21646000,0,62.294399999999996,63.35259979999999
2017-05-23,62.091999,62.146,60.695999,60.771999,21592000,1,61.7683998,63.00459980000001
2017-05-24,61.301998,62.200001,61.080002,62.043999,25166500,1,61.932799599999996,62.7045998
2017-05-25,62.203999,63.394001,61.562,63.366001,25070000,1,62.0835998,62.579199599999995
2017-05-26,63.456001,65.098,63.262001,65.028,39011000,1,62.6559998,62.5857998
2017-05-30,65.199997,67.255997,65.152,67.019997,38914500,1,63.645999200000006,62.9701996
2017-05-31,67.538002,68.578003,67.031998,68.202003,49817000,0,65.132,63.450199899999994
2017-06-01,68.800003,68.975998,67.458,68.073997,38040000,0,66.3379996,64.1353996
2017-06-02,67.954002,68.575996,67.185997,67.970001,27951000,1,67.2587996,64.6711997
2017-06-05,67.699997,69.688004,66.842003,69.463997,33922000,1,68.14599899999999,65.4009994
2017-06-06,68.940002,71.898003,67.994003,70.57,55434000,1,68.85599959999999,66.2509994
2017-06-07,71.267998,72.099998,71.028,71.93,46990000,1,69.601599,67.3667995
2017-06-08,72.75,74.379997,72.043999,74.0,45307500,0,70.7867996,68.5623996
2017-06-09,74.884003,75.374001,70.959999,71.463997,86307000,1,71.4855988,69.3721992
2017-06-12,71.598,72.900002,70.124001,71.802002,52588500,1,71.95319980000001,70.0495994
2017-06-13,73.524002,75.199997,73.321999,75.190002,59039500,1,72.8772002,70.86659990000001
2017-06-14,76.218002,76.849998,75.262001,76.132004,64092000,0,73.717601,71.6596
2017-06-15,74.5,75.092003,73.297997,75.068001,52132500,0,73.9312012,72.35900039999999
2017-06-16,75.596001,75.601997,74.019997,74.279999,33655000,0,74.4944016,72.99000020000001
2017-06-19,75.0,75.339996,73.559998,73.959999,32746500,1,74.926001,73.43960039999999
2017-06-20,75.334,75.776001,73.945999,74.447998,37193500,1,74.77760020000001,73.82740020000001
2017-06-21,74.870003,75.398003,73.603996,75.279999,24616000,1,74.6071992,74.1624001
2017-06-22,75.598,77.0,74.713997,76.522003,37649000,1,74.89799959999999,74.4146004
2017-06-23,76.489998,77.398003,75.870003,76.690002,32229000,0,75.3800002,74.93720090000001
2017-06-26,77.337997,77.389999,74.620003,75.498001,33020500,0,75.68760060000001,75.3068008
2017-06-27,75.279999,75.279999,72.403999,72.473999,34982000,1,75.2928008,75.0352005
2017-06-28,73.335999,74.348,72.503998,74.248001,31512500,0,75.0864012,74.8468002
2017-06-29,74.122002,74.199997,70.82,72.150002,41105000,1,74.21200100000001,74.55500029999999
2017-06-30,72.741997,73.353996,71.924004,72.321999,29242500,0,73.3384004,74.3592003
2017-07-03,74.047997,74.269997,70.300003,70.524002,31527000,0,72.3436006,74.0156006
2017-07-05,69.440002,69.447998,65.265999,65.417999,85233500,0,70.93240060000001,73.1126007
2017-07-06,63.452,64.157997,61.259998,61.765999,96622500,1,68.4360002,71.76120069999999
2017-07-07,62.700001,63.400002,61.476002,62.644001,70884500,1,66.53479999999999,70.3734005
2017-07-10,62.580002,63.588001,60.625999,63.209999,69104500,1,64.7124,69.0254002
2017-07-11,63.200001,65.456001,62.860001,65.444,57797000,1,63.69639959999999,68.02000009999999
2017-07-12,66.080002,66.620003,64.900002,65.903999,51730500,0,63.79359960000001,67.3630001
2017-07-13,66.022003,66.32,63.993999,64.681999,42972500,1,64.3767996,66.4063999
2017-07-14,64.638,65.683998,64.244003,65.556,28126000,0,64.9591994,65.7469997
2017-07-17,65.108002,65.419998,62.689999,63.914001,49384500,1,65.0999998,64.9061999
2017-07-18,63.5,65.825996,63.132,65.648003,31868500,0,65.1408004,64.4186
2017-07-19,65.646004,66.330002,64.643997,65.052002,31785000,1,64.970401,64.3820003
2017-07-20,65.379997,66.043999,64.839996,65.984001,25831000,0,65.23080139999999,64.80380050000001
2017-07-21,65.891998,66.251999,65.160004,65.68,24508000,1,65.2556014,65.1074004
2017-07-24,66.047997,68.68,66.001999,68.503998,43185500,0,66.1736008,65.6368003
2017-07-25,69.0,69.120003,66.830002,67.919998,34946000,1,66.6279998,65.88440010000001
2017-07-26,68.071999,69.099998,67.624001,68.769997,24104000,0,67.37159879999999,66.1709999
2017-07-27,69.199997,69.5,65.258003,66.891998,41512000,1,67.5531982,66.39199980000001
2017-07-28,67.377998,67.919998,66.501999,67.014,24402000,0,67.8199982,66.5377998
2017-07-31,67.099998,68.297997,64.208,64.694,42675500,0,67.0579986,66.6157997
2017-08-01,64.599998,64.889999,63.226002,63.914001,41515500,1,66.2567992,66.4423995
2017-08-02,63.787998,65.424004,62.243999,65.178001,65457500,1,65.5384,66.45499939999999
2017-08-03,69.066002,70.0,68.629997,69.417999,67675000,1,66.04360019999999,66.79839919999999
2017-08-04,69.400002,71.454002,68.660004,71.382004,46344500,0,66.917201,67.3685996
2017-08-07,71.470001,71.896004,70.550003,71.033997,31622500,1,68.1852004,67.6215995
2017-08-08,71.505997,73.716003,71.480003,73.043999,37249000,0,70.0112,68.13399960000001
2017-08-09,72.199997,74.0,71.790001,72.706001,34460500,0,71.5168,68.5276
2017-08-10,72.32,73.330002,70.931999,71.080002,35464500,1,71.84920059999999,68.94640039999999
2017-08-11,71.393997,72.251999,70.723999,71.573997,21829000,1,71.8875992,69.4024001
2017-08-14,72.926003,73.531998,72.519997,72.760002,22596000,0,72.2328002,70.2090003
2017-08-15,73.040001,73.098,71.874001,72.466003,15425500,1,72.117201,71.0642005
2017-08-16,72.599998,73.300003,72.503998,72.582001,17069000,0,72.092401,71.8046005
2017-08-17,72.241997,72.660004,70.318001,70.384003,25138500,0,71.95320120000001,71.9012009
2017-08-18,70.582001,70.800003,69.160004,69.491997,27041000,0,71.5368012,71.7122002
2017-08-21,69.164001,69.164001,66.370003,67.571999,32477000,1,70.49920060000001,71.3660004
2017-08-22,68.225998,68.447998,67.473999,68.269997,21610000,1,69.6599994,70.8886002
2017-08-23,67.797997,70.697998,67.660004,70.554001,24772500,1,69.2543994,70.67340019999999
2017-08-24,70.503998,71.332001,69.947998,70.585999,22923500,0,69.29479860000001,70.6239999
2017-08-25,70.848,71.138,69.459999,69.610001,17420000,0,69.3183994,70.4276003
2017-08-28,69.456001,69.470001,67.944,69.132004,18820000,1,69.6304004,70.0648005
2017-08-29,67.896004,69.809998,67.75,69.472,20368500,1,69.870801,69.7654002
2017-08-30,69.933998,70.694,69.400002,70.636002,17064500,1,69.88720119999999,69.5708003
2017-08-31,70.709999,71.688004,70.564003,71.18,20364000,0,70.0060014,69.6504
2017-09-01,71.223999,71.517998,70.737999,71.080002,15247500,0,70.3000016,69.8092005
2017-09-05,70.760002,71.098,69.178001,69.917999,19175500,0,70.4572006,70.0438005
2017-09-06,69.900002,70.195999,68.311996,68.905998,20457000,1,70.3440002,70.1074006
2017-09-07,69.195999,70.496002,68.690002,70.122002,21196000,0,70.24120020000001,70.0642007
2017-09-08,69.797997,69.956001,68.459999,68.68,16317500,1,69.74120020000001,69.87360079999999
2017-09-11,70.269997,72.741997,70.0,72.737999,38335500,0,70.0727996,70.1864006
2017-09-12,72.898003,73.751999,72.080002,72.550003,29864500,1,70.5992004,70.5282005
2017-09-13,72.764,73.613998,71.917999,73.246002,20926000,1,71.4672012,70.90560070000001
2017-09-14,72.865997,75.592003,72.526001,75.528,36012500,1,72.5484008,71.3948005
2017-09-15,74.902,76.0,74.540001,75.961998,27102500,1,74.0048004,71.87300029999999
2017-09-18,76.050003,77.921997,75.536003,77.0,35940000,0,74.8572006,72.4650001
2017-09-19,76.0,76.477997,74.713997,75.019997,32259500,0,75.3511994,72.9751999
2017-09-20,74.599998,75.650002,74.213997,74.781998,24595500,0,75.65839860000001,73.5627999
2017-09-21,74.980003,75.365997,72.902,73.295998,23091000,0,75.2119982,73.8801995
2017-09-22,73.297997,73.980003,70.176003,70.218002,40797000,0,74.063199,74.03399970000001
2017-09-25,70.629997,71.494003,68.575996,68.998001,38029500,1,72.46279919999999,73.6599999
2017-09-26,70.185997,70.248001,68.18,69.050003,35781500,0,71.2688004,73.30999990000001
2017-09-27,69.980003,70.297997,68.099998,68.194,30301500,0,69.9512008,72.8047997
2017-09-28,67.975998,68.550003,67.080002,67.919998,26598000,1,68.87600080000001,72.04399950000001
2017-09-29,68.372002,68.935997,67.720001,68.220001,25535500,1,68.4764006,71.2697998
2017-10-02,68.503998,68.739998,67.101997,68.306,26434000,1,68.3380004,70.4003998
2017-10-03,67.18,69.709999,66.255997,69.627998,50768000,1,68.4535994,69.8611999
2017-10-04,70.25,71.723999,69.919998,71.001999,40817500,1,69.01519920000001,69.4832
2017-10-05,71.199997,71.487999,70.269997,71.066002,20858500,1,69.64439999999999,69.2602004
2017-10-06,70.620003,72.019997,70.449997,71.375999,21487500,0,70.27559959999999,69.3760001
2017-10-09,69.93,70.349998,68.533997,68.587997,37468500,1,70.331999,69.3349997
2017-10-10,69.360001,71.125999,69.106003,71.117996,34892500,0,70.6299986,69.541799
2017-10-11,70.778,71.519997,70.230003,70.919998,22504000,1,70.6135984,69.81439879999999
2017-10-12,70.589996,71.956001,70.528,71.136002,20435000,0,70.62759840000001,70.1359992
2017-10-13,71.396004,71.697998,70.736,71.113998,17702500,0,70.57519820000002,70.42539889999999
2017-10-16,70.751999,70.896004,69.431999,70.120003,26877500,1,70.8815994,70.6067992
2017-10-17,70.181999,71.244003,70.014,71.150002,16466500,1,70.8880006,70.75899960000001
2017-10-18,71.194,72.599998,70.825996,71.93,24695500,0,71.090001,70.8517997
2017-10-19,71.112,71.43,69.639999,70.362,25309000,0,70.9352006,70.78139949999999
2017-10-20,70.538002,70.910004,68.867996,69.019997,24652000,0,70.5164004,70.5457993
2017-10-23,69.975998,69.989998,67.25,67.403999,28736500,1,69.9731996,70.4273995
2017-10-24,67.760002,68.559998,67.232002,67.468002,22458500,0,69.23679960000001,70.0624001
2017-10-25,67.339996,67.5,64.711998,65.167999,42970500,1,67.8843994,69.4872002
2017-10-26,65.556,66.045998,64.639999,65.234001,25117500,0,66.8587996,68.89700009999999
2017-10-27,63.950001,64.917999,63.332001,64.174004,34898500,0,65.889601,68.2030007
2017-10-30,63.835999,64.755997,63.450001,64.015999,21272000,1,65.212001,67.5926003
2017-10-31,64.045998,66.389999,64.036003,66.306,28361500,0,64.9796006,67.1082001
2017-11-01,66.449997,66.522003,64.052002,64.216003,42286500,0,64.7892014,66.3368004
2017-11-02,60.026001,61.737999,58.526001,59.852001,98957000,1,63.712801400000004,65.28580050000001
2017-11-03,59.900002,61.25,59.026001,61.217999,44470000,0,63.1216004,64.50560069999999
2017-11-06,61.400002,61.5,59.801998,60.556,32430000,1,62.4296006,63.82080080000001
2017-11-07,60.203999,61.299999,60.006001,61.209999,26471500,0,61.4104004,63.19500049999999
2017-11-08,61.099998,61.377998,60.259998,60.877998,23626500,0,60.7427994,62.766000399999996
2017-11-09,60.5,60.891998,59.259998,60.598,27235500,0,60.8919992,62.3024003
2017-11-10,60.5,61.672001,60.369999,60.598,23127000,1,60.767999399999994,61.9447999
2017-11-13,60.026001,63.360001,59.821999,63.080002,37924500,0,61.27279980000001,61.851200199999994
2017-11-14,63.0,63.27,61.380001,61.740002,28380500,1,61.3788004,61.39460039999999
2017-11-15,61.202,62.498001,60.299999,62.259998,29893500,1,61.6552004,61.19899989999999
2017-11-16,62.798,63.627998,62.259998,62.5,29110500,1,62.0356004,61.46379979999999
2017-11-17,65.134003,65.334,62.630001,63.009998,68675500,0,62.51800000000001,61.642999700000004
2017-11-20,62.757999,63.099998,60.950001,61.748001,41238500,1,62.251599799999994,61.7621998
2017-11-21,62.172001,63.646,61.742001,63.562,36306500,0,62.6159994,61.99739989999999
2017-11-22,63.354,63.484001,62.368,62.52,24588000,1,62.667999800000004,62.1616001
2017-11-24,62.757999,63.282001,62.200001,63.110001,16220500,1,62.79,62.41280020000001
2017-11-27,62.650002,63.467999,61.902,63.362,22779500,1,62.8604004,62.689200199999995
2017-11-28,63.271999,64.0,62.784,63.509998,24747500,0,63.21279979999999,62.73219979999999
2017-11-29,63.459999,63.599998,60.245998,61.507999,43837000,1,62.8019996,62.708999500000004
2017-11-30,61.712002,62.139999,60.908001,61.77,21758000,0,62.651999599999996,62.6599997
2017-12-01,61.088001,62.063999,61.009998,61.306,21464500,0,62.291199399999996,62.54059970000001
2017-12-04,61.299999,61.653999,60.122002,61.040001,29175500,0,61.8267996,62.343599999999995
2017-12-05,60.400002,61.599998,60.200001,60.740002,23232500,1,61.272800399999994,62.2428001
2017-12-06,60.02,62.678001,60.0,62.652,35976500,0,61.5016006,62.1518001
2017-12-07,62.400002,63.726002,62.209999,62.248001,23903000,1,61.597200799999996,62.124600199999996
2017-12-08,62.919998,63.396,62.251999,63.026001,17342500,1,61.941201,62.1162002
2017-12-11,62.925999,65.802002,62.75,65.781998,39690000,1,62.88960039999999,62.35820000000001
2017-12-12,66.089996,68.288002,66.005997,68.206001,43666000,0,64.38280019999999,62.8278003
2017-12-13,68.185997,68.844002,67.300003,67.806,31107500,0,65.41360019999999,63.457600400000004
2017-12-14,68.202003,69.487999,67.379997,67.578003,28999500,1,66.4796006,64.0384007
2017-12-15,68.407997,68.779999,67.152,68.690002,34666000,0,67.6124008,64.7768009
2017-12-18,68.980003,69.346001,67.515999,67.774002,27381000,0,68.0108016,65.450201
2017-12-19,68.052002,68.297997,66.059998,66.220001,34125000,0,67.61360160000001,65.9982009
2017-12-20,66.538002,66.620003,65.008003,65.795998,29769000,1,67.2116012,66.31260069999999
2017-12-21,65.917999,66.748001,65.442001,66.332001,21926000,0,66.9624008,66.7210007
2017-12-22,65.902,66.183998,64.963997,65.040001,21079000,0,66.2324006,66.9224007
2017-12-26,64.765999,64.788002,63.316002,63.458,21892000,0,65.3692002,66.6900009
2017-12-27,63.200001,63.535999,62.150002,62.327999,23560500,1,64.5907998,66.1022007
2017-12-28,62.349998,63.164001,61.908001,63.071999,21581500,0,64.046,65.6288006
2017-12-29,63.236,63.282001,62.0,62.27,18886000,1,63.2335998,65.0980003
2018-01-02,62.400002,64.421997,62.200001,64.106003,21761000,0,63.04680019999999,64.63960039999999
2018-01-03,64.199997,65.050003,63.110001,63.450001,22607500,0,63.0452004,64.2072003
2018-01-04,62.574001,63.709999,61.136002,62.924,49731500,1,63.1644006,63.877600199999996
2018-01-05,63.324001,63.448002,62.400002,63.316002,22956000,1,63.2132012,63.6296006
2018-01-08,63.200001,67.403999,63.099998,67.281998,49297000,0,64.21560079999999,63.7246003
2018-01-09,67.031998,67.760002,65.480003,66.737999,35733000,1,64.742,63.8944001
2018-01-10,66.440002,67.400002,66.0,66.959999,21549500,1,65.44399960000001,64.2446
2018-01-11,67.047997,68.961998,66.652,67.589996,33227500,0,66.3771988,64.7707997
2018-01-12,67.725998,68.082001,66.734001,67.244003,24125500,1,67.162799,65.1880001
2018-01-16,67.508003,69.0,66.959999,68.012001,32371500,1,67.30879960000001,65.76220020000001
2018-01-17,68.094002,69.800003,67.949997,69.431999,35517500,0,67.84759960000001,66.2947998
2018-01-18,69.134003,70.459999,68.748001,68.914001,28429000,1,68.2384,66.8411998
2018-01-19,69.0,70.117996,68.519997,70.003998,24441500,1,68.7212004,67.5491996
2018-01-22,69.879997,71.566002,69.839996,70.311996,31052000,1,69.334799,68.24879899999999
2018-01-23,72.0,72.099998,70.199997,70.557999,27327000,0,69.84399859999999,68.57639909999999
2018-01-24,70.916,70.949997,68.704002,69.178001,26437500,0,69.793199,68.82039929999999
2018-01-25,69.653999,69.839996,67.279999,67.528,33701500,1,69.51599879999999,68.8771994
2018-01-26,68.300003,68.800003,67.141998,68.57,22697000,1,69.2291992,68.9751998
2018-01-29,67.970001,70.169998,67.655998,69.905998,23735500,0,69.14799959999999,69.2413993
2018-01-30,69.028,69.653999,68.433998,69.164001,23588500,1,68.8692,69.3565993
2018-01-31,69.501999,71.237999,69.038002,70.862,31070500,0,69.2059998,69.4995994
2018-02-01,70.199997,71.931999,69.725998,69.849998,20988500,0,69.6703994,69.59319909999999
2018-02-02,69.688004,70.389999,68.101997,68.75,18524000,0,69.70639940000001,69.4677993
2018-02-05,67.594002,68.893997,66.599998,66.625999,22320500,1,69.0503996,69.09919959999999
2018-02-06,65.042,67.244003,64.699997,66.793999,25442000,1,68.5763992,68.7227996
2018-02-07,67.797997,69.199997,67.132004,69.0,34846000,0,68.2039992,68.7049995
2018-02-08,68.662003,69.723999,62.919998,63.046001,51573000,0,66.8431998,68.2567996
2018-02-09,63.986,64.195999,58.952,62.084,64668500,1,65.5099998,67.6081996
2018-02-12,63.226002,63.616001,61.25,63.146,31139000,1,64.814,66.9321998
2018-02-13,63.004002,64.837997,62.501999,64.732002,22801000,0,64.40160060000001,66.4889999
2018-02-14,64.167999,65.234001,63.703999,64.461998,19753500,1,63.4940002,65.84899970000001
2018-02-15,64.900002,66.823997,64.480003,66.814003,29564500,1,64.2476006,65.54540019999999
2018-02-16,66.5,68.624001,66.328003,67.098,28213000,0,65.2504006,65.3802002
2018-02-20,66.893997,68.167999,66.300003,66.954002,20047000,0,66.012001,65.4130005
